,Rank,Name,Gender,Age,Finish,Pace,Strava Activity,athlet_url,race_url,Watch,Shoes,Distance
1475,1475,Fiona Park,F,35-44,3:22:51,4:48/km,Boston Maraton :-),/athletes/11138344,/activities/550125865,Garmin Forerunner 220,—,42.5
1476,1476,Denis Lecras,M,45-54,3:22:51,4:48/km,Course à pied le midi,/athletes/9671192,/activities/553390585,Garmin Forerunner 210,—,42.44
1477,1477,Katia V.,F,35-44,3:22:54,4:49/km,Boston Marathon 2016. 3:22:54. PR.,/athletes/2687334,/activities/549545141,Garmin Forerunner 920XT,Mizuno Sayonara 2(579.8 km),42.48
1478,1478,Ali Tercek,F,25-34,3:22:55,4:49/km,"Boston!! Heat, hills and wind oh my!",/athletes/7036032,/activities/549569964,Garmin Forerunner 220,—,42.56
1479,1479,Mark B.,M,55-64,3:22:56,4:49/km,Morning Run,/athletes/3121997,/activities/549446795,Garmin Forerunner 920XT,"Zoot Carlsbad 01/16(1,252.3 km)",42.35
1480,1480,Donald GINGRAS,M,55-64,3:22:56,4:49/km,Difficile marathon - allure selon la tolé...,/athletes/3164507,/activities/550816213,Garmin Forerunner 610,"Mizuno Ryders 19(1,079.3 km)",42.79
1481,1481,Chris Bustard,M,25-34,3:22:57,4:49/km,Boston Marathon 2016,/athletes/6730158,/activities/549636069,Garmin Forerunner 310XT,HOKA ONE ONE Tracer(451.4 km),42.52
1482,1482,Paul Medina <U+24CB>,M,35-44,3:22:58,4:49/km,Boston Marathon,/athletes/1443227,/activities/588156464,Garmin Forerunner 610,—,42.55
1483,1483,Shane S.,M,45-54,3:23:00,4:49/km,Morning Run,/athletes/1707406,/activities/554759270,Garmin Forerunner 235,—,42.44
1484,1484,Kevin C.,M,,3:23:01,4:49/km,2016 Boston Marathon,/athletes/3843798,/activities/549396739,Garmin Forerunner 630,—,42.46
1485,1485,Vic M.,M,55-64,3:23:01,4:49/km,Morning Run,/athletes/10487964,/activities/549486233,,—,42.58
1486,1486,Kenny Yum,M,35-44,3:23:03,4:49/km,Boston Marathon,/athletes/5346562,/activities/549397849,Garmin Forerunner 230,"New Balance 890v4(12,406.1 km)",42.52
1487,1487,Adam Loughnan,M,45-54,3:23:03,4:49/km,2016 Boston Marathon,/athletes/603613,/activities/552416209,Garmin Forerunner 235,"adidas Adizero Tempo(5,351.0 km)",42.53
1488,1488,Philippe F.,M,45-54,3:23:05,4:49/km,120th Boston Marathon,/athletes/390301,/activities/549538267,Garmin Forerunner 920XT,Brooks Adrenaline GTS(801.7 km),42.49
1489,1489,Bert Prendergast,M,25-34,3:23:07,4:49/km,My fibula is #BostonStrong,/athletes/4661147,/activities/549391381,Garmin Forerunner 225,"adidas adios Boost (Blue)(1,269.4 km)",42.37
1490,1490,Martina D.,F,,3:23:07,4:49/km,120th Boston Marathon,/athletes/10025268,/activities/549674186,Garmin Forerunner 220,—,42.61
1491,1491,Jon P.,M,45-54,3:23:07,4:49/km,Old Stone Tavern - Charlesmark Hotel,/athletes/6089803,/activities/563354765,Garmin Forerunner 920XT,—,42.5
1492,1492,Jeremy S.,M,35-44,3:23:09,4:49/km,Boston Marathon 2016,/athletes/6908839,/activities/549432168,Garmin Forerunner 220,Saucony Kinvara 6 - Orange & blue(489.4 km),42.52
1493,1493,Lynsey H.,F,35-44,3:23:11,4:49/km,Boston Marathon,/athletes/3756777,/activities/562499065,Garmin Forerunner 235,—,42.45
1494,1494,yong park,,45-54,3:23:11,4:49/km,Morning Run,/athletes/1824119,/activities/809128356,Garmin Forerunner 920XT,"Newton Gravity(5,224.7 km)",42.57
1495,1495,Michael W.,M,35-44,3:23:12,4:49/km,120th Boston Marathon,/athletes/2073050,/activities/552280981,Garmin Forerunner 405,Brooks racer st(700.2 km),42.38
1496,1496,Andy Platt,M,35-44,3:23:16,4:49/km,Boston Marathon 2016,/athletes/14859742,/activities/929401932,,"adidas adios adizero boost(1,563.2 km)",42.75
1497,1497,Dan Brounstein,M,45-54,3:23:17,4:49/km,Boston !!!,/athletes/6847306,/activities/549433450,Strava iPhone App,"Salomon ProPulse(12,094.7 km)",42.61
1498,1498,Dave B.,M,45-54,3:23:17,4:49/km,Boston Marathon,/athletes/1457459,/activities/549574824,Garmin Forerunner 620,—,42.47
1499,1499,Jacqueline L.,F,45-54,3:23:18,4:49/km,Boston Marathon 2016,/athletes/3683142,/activities/552384804,Garmin Forerunner 910XT,ASICS DS Racer(279.5 km),41.65
1500,1500,Nicole Smith,F,25-34,3:23:19,4:49/km,Boston Marathon: My body hated you but I ...,/athletes/12599677,/activities/549776317,Garmin Forerunner 10,—,42.72
1501,1501,Y G.,M,,3:23:19,4:49/km,Morning Run,/athletes/4201161,/activities/561586048,Garmin Forerunner 610,"adidas Hagio 2(9,006.0 km)",42.59
1502,1502,Josh Hubbard,M,35-44,3:23:21,4:49/km,Morning Run,/athletes/5130801,/activities/551306916,Garmin Forerunner 630,—,42.47
1503,1503,Gary  Boyce,M,55-64,3:23:23,4:49/km,Boston Marathon,/athletes/1499081,/activities/549645197,Garmin Forerunner 310XT,"ASICS Nimbus 17 Black / Red(1,374.4 km)",42.58
1504,1504,Jesse Chan,M,35-44,3:23:26,4:49/km,Boston Strong (Cramps),/athletes/5955341,/activities/549421472,Garmin Forerunner 620,New Balance Fresh Foam #5 (Blue)(487.8 km),42.44
1505,1505,James C.,M,35-44,3:23:26,4:49/km,Boston Marathon!,/athletes/3670582,/activities/549722444,Garmin Forerunner 910XT,Pearl Izumi N2 Road Black 3(474.4 km),42.8
1506,1506,Tavo S.,M,0-19,3:23:27,4:49/km,Morning Run,/athletes/25979651,/activities/2272229451,,,
1507,1507,Peter B.,M,35-44,3:23:28,4:49/km,Boston Marathon 2016 ... carnage!,/athletes/3304210,/activities/549597105,Garmin Forerunner 230,Brooks racer st(256.8 km),42.51
1508,1508,Charles Fogelman,M,,3:23:28,4:49/km,Morning Run,/athletes/13104030,/activities/580930438,Garmin Forerunner 225,—,42.46
1509,1509,Scott Cooper,,,3:23:28,4:49/km,Morning Run,/athletes/21820848,/activities/988580967,Garmin Forerunner 310XT,—,42.78
1510,1510,Matthew S.,,,3:23:29,4:49/km,Boston Marathon,/athletes/8193760,/activities/549422037,Garmin Forerunner 310XT,adidas Adios Boost 2(576.3 km),42.57
1511,1511,Stephanie L.,F,35-44,3:23:30,4:49/km,The BOSTON Marathon,/athletes/6439991,/activities/549467000,Garmin Forerunner 630,—,42.43
1512,1512,Brian Harville,M,45-54,3:23:30,4:49/km,Boston Marathon. It got pretty ugly out t...,/athletes/1063460,/activities/549507969,Garmin fēnix 3,Brooks T7 Racer(463.6 km),43.02
1513,1513,Jocelyn Poirier,M,45-54,3:23:30,4:49/km,Morning Run,/athletes/21782746,/activities/979144921,Garmin Forerunner 310XT,—,42.53
1514,1514,Noel McCracken,F,35-44,3:23:34,4:49/km,Boston Marathon and lots of pain,/athletes/1690386,/activities/549429915,Garmin Forerunner 230,"ASICS Kayonos????(1,022.6 km)",42.51
1515,1515,Cameron S.,M,35-44,3:23:34,4:49/km,Morning Run,/athletes/1214099,/activities/550675134,Garmin Forerunner 910XT,"HOKA ONE ONE Clifton(1,086.9 km)",42.53
1516,1516,Joshua Roznowski,M,35-44,3:23:40,4:50/km,Boston Marathon,/athletes/11651053,/activities/549447884,Garmin Forerunner 620,—,42.51
1517,1517,Pat Mangeot,M,,3:23:40,4:50/km,Boston Marathon for a friend RIP RB,/athletes/12164751,/activities/549465941,Garmin Forerunner 920XT,—,42.38
1518,1518,Katherine  O.,F,35-44,3:23:41,4:50/km,Boston Marathon 2016 - 3:23:38,/athletes/9935397,/activities/549823194,Garmin Forerunner 910XT,—,42.57
1519,1519,john itsd,M,55-64,3:23:41,4:50/km,Course à pied matinale,/athletes/9668189,/activities/558773631,Garmin Forerunner 920XT,—,42.56
1520,1520,Kevin Malloy,M,45-54,3:23:42,4:50/km,Morning Run,/athletes/6616513,/activities/717743453,Garmin Forerunner 210,—,42.47
1521,1521,Meghan Hughes,F,,3:23:43,4:50/km,Boston Marathon 2016,/athletes/14450705,/activities/556027529,Polar M400,New Balance 1400 v4(316.4 km),42.84
1522,1522,Steve Purser,M,45-54,3:23:45,4:50/km,Morning Run,/athletes/13903903,/activities/549483445,Garmin Forerunner 235,—,42.36
1523,1523,Pierre Nyquist,M,25-34,3:23:45,4:50/km,Morning Run,/athletes/2378169,/activities/549736447,Garmin Forerunner 910XT,"Inov-8 X-Flite 190 CF(3,304.5 km)",42.51
1524,1524,Ronald Castillo,M,55-64,3:23:45,4:50/km,Boston Marathon 2016. Solid run. It was a...,/athletes/6209389,/activities/550597869,Garmin Forerunner 220,"Newton Gravity(1,312.2 km)",42.48
1525,1525,Kenley Gaffke,M,35-44,3:23:45,4:50/km,Morning Run,/athletes/305077,/activities/565700438,Garmin Forerunner 910XT,"HOKA ONE ONE Clifton Road Shoe V1(9,469.7 km)",42.63
1526,1526,Brad W.,M,45-54,3:23:46,4:50/km,Boston Marathon 2016,/athletes/1186677,/activities/549560918,Garmin Forerunner 310XT,"HOKA ONE ONE Clifton 2(1,608.7 km)",42.55
1527,1527,Ben McAdoo,M,25-34,3:23:46,4:50/km,4/18/16:  The 120th Boston Marathon,/athletes/272837,/activities/551819247,Garmin Forerunner 410,ASICS Gel Nimbus 17(794.0 km),42.57
1528,1528,Mark M.,M,45-54,3:23:47,4:50/km,Boston Marathon 2016 (3:23:47),/athletes/7166676,/activities/549653815,Garmin Forerunner 410,ASICS GT-3000 3(947.5 km),42.53
1529,1529,Jim Oddono,M,45-54,3:23:49,4:50/km,Boston Marathon,/athletes/11489543,/activities/549545135,Garmin Forerunner 235,adidas Maroon Energy Boost(758.0 km),42.45
1530,1530,Richard Block,M,35-44,3:23:51,4:50/km,Boston Marathon,/athletes/13787668,/activities/551237268,Garmin Forerunner 10,—,42.44
1531,1531,Rick S.,M,55-64,3:23:53,4:50/km,Boston Marathon 2016,/athletes/3171614,/activities/549503927,Suunto Ambit,HOKA ONE ONE Clayton(532.8 km),42.62
1532,1532,Michael Liss,M,45-54,3:23:53,4:50/km,120th Boston Marathon (2016),/athletes/1799183,/activities/549507534,Strava iPhone App,Newton Distance Elite III(607.7 km),42.54
1533,1533,T A.,M,45-54,3:23:53,4:50/km,2016 120th Boston Marathon (official time...,/athletes/328995,/activities/549552337,Garmin Forerunner 910XT,"HOKA ONE ONE Clifton II (Boston Blue)(2,144.3 km)",42.6
1534,1534,Russell Currie,M,35-44,3:23:55,4:50/km,120th Boston Marathon with a PR,/athletes/5533063,/activities/550103486,Garmin Forerunner 920XT,—,42.43
1535,1535,Chris Moreland,M,35-44,3:23:56,4:50/km,Morning Run,/athletes/3618780,/activities/551309570,Garmin Forerunner 225,—,42.21
1536,1536,Jenni Nettik,F,35-44,3:23:59,4:50/km,Morning Run,/athletes/8817679,/activities/549429451,Garmin Forerunner 220,—,42.43
1537,1537,Eliot  Lee,M,45-54,3:23:59,4:50/km,Morning Run,/athletes/21827692,/activities/991558683,Garmin Forerunner 920XT,"Saucony Peregrine7(27,956.1 km)",42.48
1538,1538,Ed Melancon,M,45-54,3:24:00,4:50/km,Lunch Run,/athletes/5569531,/activities/549488654,Suunto Ambit3 Peak,—,42.65
1539,1539,Rob Tisch,M,45-54,3:24:01,4:50/km,Boston,/athletes/672036,/activities/549372260,Garmin Forerunner 920XT,—,42.46
1540,1540,Craig J.,M,45-54,3:24:01,4:50/km,Boston Marathon 2016,/athletes/270996,/activities/549388344,,"Pearl Izumi N2(8,248.7 km)",42.7
1541,1541,Matt Chronert,M,25-34,3:24:02,4:50/km,BOSTON MARATHON,/athletes/271841,/activities/549406454,Garmin Forerunner 220,adidas Adios Boost 2(401.0 km),42.49
1542,1542,Simon Forman,M,45-54,3:24:02,4:50/km,Boston Marathon,/athletes/2740868,/activities/549428190,,—,42.77
1543,1543,Timothy C.,M,35-44,3:24:02,4:50/km,Moving time and actual time both sucked...,/athletes/767696,/activities/551168827,Garmin Forerunner 910XT,—,42.31
1544,1544,Lindsey B.,F,25-34,3:24:03,4:50/km,Boston Marathon!!,/athletes/10690717,/activities/549426630,Garmin Forerunner 225,"Altra Intuition 3.0(1,681.5 km)",42.41
1545,1545,Justin A.,M,,3:24:03,4:50/km,Boston Marathon 2016,/athletes/745157,/activities/549603898,Garmin Forerunner 920XT,—,42.54
1546,1546,Nathan K.,M,35-44,3:24:04,4:50/km,Boston Marathon,/athletes/3430145,/activities/549496640,Garmin Forerunner 920XT,—,42.43
1547,1547,John H.,M,55-64,3:24:07,4:50/km,2016 Boston Marathon,/athletes/9720109,/activities/550240661,Garmin Forerunner 410,"New Balance 1260(3,317.8 km)",42.87
1548,1548,Burt H.,M,45-54,3:24:07,4:50/km,Boston Marathon,/athletes/5974749,/activities/550393617,Garmin Forerunner 920XT,"Newton Gravity V(1,174.3 km)",42.44
1549,1549,Frederic Gagnon,M,45-54,3:24:09,4:50/km,Boston Marathon 2016 :-),/athletes/868785,/activities/549549432,Garmin Forerunner 235,"Brooks Ravenna(1,445.6 km)",42.44
1550,1550,Thomas Eckerle,M,25-34,3:24:17,4:50/km,Morning Run,/athletes/11045515,/activities/549599371,Garmin Forerunner 220,"New Balance NB 1400(7,433.3 km)",42.48
1551,1551,Curtis K.,M,45-54,3:24:18,4:51/km,Boston Marathon!  Awesome Day!,/athletes/791340,/activities/549686438,Garmin fēnix 3,"Brooks Adrenaline GTS(6,801.7 km)",42.74
1552,1552,Brad Lane,M,,3:24:18,4:51/km,Morning Run,/athletes/323978,/activities/577509300,,—,42.46
1553,1553,kevin cho,M,45-54,3:24:19,4:51/km,120th Boston Marathon,/athletes/5921456,/activities/550811089,Garmin Forerunner 910XT,—,42.45
1554,1554,Randolph Randolph,M,,3:24:19,4:51/km,Morning Run,/athletes/12791463,/activities/556374111,Garmin Forerunner 220,—,42.6
1555,1555,Gregory Hamilton,M,,3:24:20,4:51/km,Boston Marathon 2016,/athletes/340956,/activities/549471471,Garmin Forerunner 220,—,42.42
1556,1556,Amy A.,F,25-34,3:24:21,4:51/km,Done,/athletes/5724373,/activities/549392647,Strava iPhone App,—,43.83
1557,1557,Sj L.,M,35-44,3:24:21,4:51/km,120th Boston Marathon,/athletes/1077167,/activities/550767871,Garmin Forerunner 310XT,"ASICS Hyper Speed 5(5,965.8 km)",42.67
1558,1558,Emily A.,F,25-34,3:24:23,4:51/km,Boston Marathon! Everything I wanted and ...,/athletes/7222883,/activities/549529468,Garmin Forerunner 10,—,42.53
1559,1559,Dilcia A.,F,,3:24:24,4:51/km,Maratón de Boston.,/athletes/3705882,/activities/554546175,Garmin Forerunner 620,—,42.48
1560,1560,<U+0001F44D>Alex71 Race<U+0001F44D>,M,45-54,3:24:25,4:51/km,Boston marathon,/athletes/4794234,/activities/549482951,Garmin Forerunner 920XT,—,42.49
1561,1561,Kyle Brumbaugh,M,35-44,3:24:28,4:51/km,120th Boston Marathon (death march),/athletes/1423775,/activities/550020578,Garmin Vívoactive,adidas adios boost(277.7 km),42.56
1562,1562,Mike M.,M,45-54,3:24:29,4:51/km,Morning Run,/athletes/10074516,/activities/549836830,Garmin Forerunner 920XT,—,42.51
1563,1563,Andrew Vaccaro,M,35-44,3:24:37,4:51/km,Boston Marathon - the day the heat beat m...,/athletes/5402487,/activities/550642899,Garmin Forerunner 220,—,42.52
1564,1564,G. Holt,M,,3:24:38,4:51/km,Boston Marathon,/athletes/5668091,/activities/553784860,Garmin Forerunner 310XT,adidas adios(76.8 km),42.95
1565,1565,Nick Tustison,M,,3:24:38,4:51/km,Hopkinton Running,/athletes/17103044,/activities/685704072,Garmin Forerunner 910XT,—,42.69
1566,1566,Lizzie H.,F,,3:24:40,4:51/km,BAHSTON,/athletes/12155270,/activities/550168888,Garmin Forerunner 10,"Mizuno Wave Rider 17(1,121.8 km)",42.49
1567,1567,John Nguyen -Your Energy Studio,M,45-54,3:24:41,4:51/km,2016 Boston Marathon. Technically re-qual...,/athletes/387997,/activities/549456086,Garmin Forerunner 920XT,adidas Boston(747.4 km),42.43
1568,1568,Clayton H.,M,35-44,3:24:42,4:51/km,Morning Run,/athletes/731881,/activities/549370307,Strava iPhone App,—,42.56
1569,1569,Jean-Marc D'Aoust,M,45-54,3:24:43,4:51/km,Morning Run,/athletes/10525609,/activities/549589333,Garmin fēnix 3,—,42.68
1570,1570,Sunny Sun Duk K.,F,35-44,3:24:46,4:51/km,Boston Marathon 2016,/athletes/689929,/activities/549435785,Garmin Forerunner 620,HOKA ONE ONE Challenger Aqua Blue(666.8 km),42.48
1571,1571,Jose A.,M,,3:24:47,4:51/km,Boston complete,/athletes/8035926,/activities/549447919,Garmin Forerunner 220,—,42.51
1572,1572,Asaf Ben Yaaqov,,,3:24:47,4:51/km,Lunch Run,/athletes/9606767,/activities/557189815,Suunto Ambit2,—,42.62
1573,1573,Chris Newman,M,,3:24:48,4:51/km,Morning Run,/athletes/12595886,/activities/549375480,,—,42.67
1574,1574,Stephanie H.,F,25-34,3:24:48,4:51/km,A Toasty Boston #3!,/athletes/12232151,/activities/549431398,Garmin Vívoactive,"HOKA ONE ONE Clayton(1,208.7 km)",42.48
1575,1575,Meredith Mikell,F,35-44,3:24:48,4:51/km,Boston Marathon!,/athletes/6460230,/activities/549930070,Garmin Forerunner 220,New Balance Vazee Pace(524.9 km),42.43
1576,1576,Lixin (Simon) G.,M,45-54,3:24:49,4:51/km,2016 Boston Marathon #1,/athletes/15647536,/activities/776153579,Strava GPX,—,42.49
1577,1577,Yuki N.,M,55-64,3:24:50,4:51/km,Morning Run,/athletes/1524885,/activities/549790586,Garmin Forerunner 235,"HOKA ONE ONE Stinson EVO(15,844.0 km)",42.43
1578,1578,Craig Tuchon,M,35-44,3:24:52,4:51/km,Boston Marathon,/athletes/2126428,/activities/550004548,Garmin Forerunner 15,—,42.32
1579,1579,Dave M.,M,55-64,3:24:54,4:51/km,The 120th Boston Marathon,/athletes/8595791,/activities/549531299,Polar V800,ASICS Excel33(232.7 km),42.48
1580,1580,Magaly S.,F,35-44,3:24:54,4:51/km,Morning Run,/athletes/12538888,/activities/549553229,Strava iPhone App,—,42.69
1581,1581,Edie Perk,F,45-54,3:24:56,4:51/km,Morning Run,/athletes/61600,/activities/549802385,Garmin Forerunner 620,—,42.35
1582,1582,Nick Trubee,M,25-34,3:24:56,4:51/km,Morning Run,/athletes/10183260,/activities/550253728,Garmin Forerunner 235,—,42.51
1583,1583,Andy Young,M,35-44,3:24:57,4:51/km,Worth every muscle spasm and cramp the la...,/athletes/1385253,/activities/549793450,Garmin Forerunner 305,—,42.53
1584,1584,Scott Gaitten,M,55-64,3:24:58,4:51/km,2016 Boston,/athletes/7393995,/activities/549518454,Garmin fēnix 3,—,42.71
1585,1585,Tim Leshan,M,,3:24:58,4:51/km,Boston Marathon,/athletes/13743396,/activities/549603878,Garmin Forerunner 410,—,42.42
1586,1586,Mike B.,M,45-54,3:24:58,4:51/km,Morning Run,/athletes/12783702,/activities/555438755,Garmin Forerunner 610,—,42.59
1587,1587,Henrik Van Ryzin,M,45-54,3:25:00,4:52/km,"Boston Marathon: Heat, Wind, Hills, and Love",/athletes/645528,/activities/549492292,Garmin Forerunner 920XT,Newton Gravity V(369.1 km),42.64
1588,1588,Andrew Smicker,M,35-44,3:25:01,4:52/km,Morning Run,/athletes/2145997,/activities/549476940,Garmin Forerunner 920XT,Saucony Kinvara's White(204.5 km),42.58
1589,1589,Garry Monaghan,M,,3:25:01,4:52/km,Boston marathon,/athletes/12699177,/activities/549528579,Garmin Forerunner 920XT,—,42.21
1590,1590,Zandy M.,M,45-54,3:25:01,4:52/km,Morning Run,/athletes/579731,/activities/550445476,Garmin Forerunner 235,HOKA ONE ONE Clayton(162.7 km),42.79
1591,1591,Jimmy Mac,M,35-44,3:25:04,4:52/km,2016 Boston Marathon: If You're Going to ...,/athletes/1478007,/activities/549553092,Garmin Forerunner 910XT,New Balance 1400v3(804.3 km),42.63
1592,1592,Edwin Ortiz,M,35-44,3:25:06,4:52/km,Boston Suffer-fest Marathon,/athletes/4252036,/activities/550142193,Garmin Forerunner 220,New Balance zante V2 breath(545.0 km),42.52
1593,1593,Ronald Kos,M,45-54,3:25:08,4:52/km,Boston Marathon,/athletes/6613754,/activities/550165482,Garmin Forerunner 220,Brooks Ghost(148.8 km),42.46
1594,1594,David Hopper,M,45-54,3:25:09,4:52/km,Boston Marathon,/athletes/62133,/activities/549632114,Garmin Forerunner 910XT,ASICS LyteRacer RS 4(564.8 km),42.51
1595,1595,Mark M.,M,45-54,3:25:12,4:52/km,120th Boston Marathon,/athletes/319018,/activities/550009154,Garmin Forerunner 205,"Brooks Launch(4,950.3 km)",42.52
1596,1596,Joshua Reid,M,25-34,3:25:14,4:52/km,Morning Run,/athletes/10147634,/activities/549674221,Garmin Forerunner 220,—,42.44
1597,1597,Frank Doyle,M,35-44,3:25:16,4:52/km,3:25:16 Boston Marathon.  That's one to f...,/athletes/850327,/activities/549646304,Garmin Forerunner 235,New Balance RC1400V2(149.6 km),41.85
1598,1598,Chris Parker,M,35-44,3:25:16,4:52/km,Boston Marathon - with the flu!,/athletes/2512945,/activities/550233311,Garmin Forerunner 235,"ASICS Kayano 21(4,740.1 km)",42.48
1599,1599,Taryn S.,F,35-44,3:25:19,4:52/km,I'd like to file this one under worst mon...,/athletes/8661478,/activities/552560266,Garmin Forerunner 235,New Balance 1400 (orange)(132.1 km),42.48
1600,1600,Aaron Tucker,M,25-34,3:25:23,4:52/km,Morning Run,/athletes/6698553,/activities/556068912,Garmin Vívoactive,—,42.52
1601,1601,Kris P.,,,3:25:25,4:52/km,Morning Run,/athletes/1292932,/activities/549588831,Garmin Forerunner 220,—,42.46
1602,1602,Ben Montgomery,M,35-44,3:25:25,4:52/km,Boston marathon,/athletes/5802840,/activities/550842380,Garmin Forerunner 410,Saucony kinvara 6(289.8 km),42.46
1603,1603,D. Akira Ulmer,M,,3:25:25,4:52/km,Morning Run,/athletes/19026042,/activities/851015711,Garmin Forerunner 225,—,42.7
1604,1604,Lisa E.,F,,3:25:26,4:52/km,Boston!,/athletes/7234405,/activities/549576445,Garmin Forerunner 10,"Mizuno Sayanora(5,387.4 km)",42.44
1605,1605,Michael Pryce-Jones,M,,3:25:28,4:52/km,Boston - worth the injury. Thanks to the ...,/athletes/9221435,/activities/551446654,Suunto Ambit2 S,—,42.61
1606,1606,Amanda Batten,F,25-34,3:25:30,4:52/km,Morning Run,/athletes/6684006,/activities/596796974,Garmin Forerunner 220,—,42.51
1607,1607,Jessica H.,F,25-34,3:25:31,4:52/km,"Boston Marathon - PR! It wasn't pretty, b...",/athletes/2301129,/activities/549509015,Garmin Forerunner 620,"ASICS wide(14,712.9 km)",42.59
1608,1608,Jon Fulginiti,M,25-34,3:25:33,4:52/km,2016 Boston Marathon (minus stretching),/athletes/11137084,/activities/549498348,Garmin Forerunner 220,—,42.38
1609,1609,Jordan Bennett,M,,3:25:33,4:52/km,Boston Marathon,/athletes/9831106,/activities/549601322,Garmin Forerunner 220,"Altra Paradigm 1.5(1,101.8 km)",42.49
1610,1610,Stephen K.,M,25-34,3:25:34,4:52/km,2016 Boston Marathon!!!,/athletes/9789494,/activities/549423829,Garmin Forerunner 220,New Balance RC1400(489.3 km),42.43
1611,1611,Maggie L.,F,25-34,3:25:35,4:52/km,"I love you, Boston",/athletes/4697038,/activities/549454033,Garmin Forerunner 235,Brooks Glycerin(530.2 km),42.5
1612,1612,Kirk Schroeder,M,45-54,3:25:36,4:52/km,Boston Marathon 2016,/athletes/8318149,/activities/549396372,Strava iPhone App,—,42.69
1613,1613,John LaFreniere,M,45-54,3:25:36,4:52/km,Morning Run,/athletes/1437021,/activities/550606879,Garmin Forerunner 910XT,—,42.59
1614,1614,Damian M.,M,45-54,3:25:36,4:52/km,Morning Run,/athletes/2247881,/activities/551687558,Fitbit Surge,—,42.58
1615,1615,Carolyn Menard,F,25-34,3:25:37,4:52/km,Boston Marathon. Disastrous race for me b...,/athletes/12166714,/activities/549490273,Garmin Forerunner 220,—,42.5
1616,1616,Bin L.,M,55-64,3:25:37,4:52/km,Morning Run,/athletes/7714100,/activities/571156655,Garmin Forerunner 310XT,—,42.49
1617,1617,Lydia Gill,F,,3:25:38,4:52/km,Boston Marathon,/athletes/14783060,/activities/555992545,Garmin Forerunner 230,—,42.63
1618,1618,Patrick Sweeney,M,35-44,3:25:38,4:52/km,Afternoon Run,/athletes/6789606,/activities/559187406,Suunto Ambit3 Peak,—,42.83
1619,1619,Matt Howard,M,,3:25:39,4:52/km,Morning Run,/athletes/8966618,/activities/549620729,Garmin Forerunner 220,—,42.49
1620,1620,Christopher Barry,M,35-44,3:25:39,4:52/km,"Boston 2016 - happy, all things considered.",/athletes/902565,/activities/549737690,Suunto Ambit3 Peak,adidas BOSTON BOOST(712.2 km),42.63
1621,1621,Robyn M.,F,25-34,3:25:39,4:52/km,120th Boston Marathon,/athletes/3797681,/activities/549780088,Garmin Forerunner 220,"adidas Ultra Boosts(3,646.5 km)",42.53
1622,1622,Victor Z.,M,35-44,3:25:39,4:52/km,"Boston in the heat, I'm happy about this ...",/athletes/5946345,/activities/550019693,Garmin Forerunner 220,—,42.5
1623,1623,Kieran Santry,M,35-44,3:25:40,4:52/km,Boston Marathon,/athletes/7551286,/activities/552123202,Garmin Forerunner 610,—,42.47
1624,1624,Bea Bartolome,F,45-54,3:25:41,4:52/km,Morning Run,/athletes/6551267,/activities/550717140,Garmin Forerunner 225,—,42.35
1625,1625,Jeroen D.,M,45-54,3:25:44,4:53/km,Boston Marathon,/athletes/473424,/activities/549402259,Garmin Forerunner 220,"ASICS GEL CUMULUS 16 RED/WHITE/BLACK(5,370.9 km)",42.48
1626,1626,Chuck Blinn,M,,3:25:45,4:53/km,Morning Run,/athletes/12666143,/activities/549650986,Garmin Forerunner 15,—,42.51
1627,1627,Chris Swiecicki,M,35-44,3:25:45,4:53/km,Morning Run,/athletes/2352185,/activities/550860106,Garmin Forerunner 910XT,—,42.51
1628,1628,Drew Messinger,M,,3:25:47,4:53/km,M-M-M-M-Marathon Breaker!,/athletes/10495506,/activities/549674089,Suunto Ambit3 Peak,"Salomon Sense propulse(2,298.7 km)",42.58
1629,1629,Bob Higgins,M,45-54,3:25:48,4:53/km,Morning Run,/athletes/6654782,/activities/549566017,Garmin Forerunner 920XT,—,42.44
1630,1630,Laura Zenger,F,,3:25:48,4:53/km,Boston,/athletes/12562373,/activities/557422159,Garmin Forerunner 15,—,42.43
1631,1631,Brett McPhedran,M,35-44,3:25:49,4:53/km,Boston Marathon,/athletes/4914808,/activities/567340921,Garmin Forerunner 910XT,—,42.69
1632,1632,Gavin Hartley,M,35-44,3:25:50,4:53/km,"Boston Marathon - warm, windy and lots of...",/athletes/6348443,/activities/549518227,Garmin Forerunner 620,—,42.43
1633,1633,Bryn H.,M,,3:25:50,4:53/km,Boston Marathon,/athletes/940615,/activities/555420176,Garmin Forerunner 310XT,New Balance 1206v5 Orange(886.3 km),42.75
1634,1634,Taralyn S.,F,35-44,3:25:52,4:53/km,Boston Marathon,/athletes/5175911,/activities/549483879,Garmin Forerunner 620,—,42.56
1635,1635,Maya Fe H.,F,25-34,3:25:52,4:53/km,Boston marathon,/athletes/7347012,/activities/549576063,Garmin Forerunner 25,—,42.61
1636,1636,Steve Rosenthal,M,45-54,3:25:53,4:53/km,Boston Marathon,/athletes/334383,/activities/549432978,Garmin Forerunner 920XT,Saucony kinvara 7(536.8 km),42.54
1637,1637,Maeluen G.,F,,3:25:57,4:53/km,Boston Marathon,/athletes/10630547,/activities/549399251,Garmin Vívoactive,—,42.51
